Unnamed: 0,ds,y,unique_id
1412495,2020-02-02 02:00:00,438.0,43
1949969,2021-06-23 12:00:00,4.0,59
4892428,2020-01-26 17:00:00,203.0,149
7789780,2021-01-03 09:00:00,13.0,237
304222,2020-12-30 15:00:00,435.0,9
1838917,2020-01-17 05:00:00,49.0,56
4769343,2021-01-04 00:00:00,191.0,145
6798634,2020-04-19 09:00:00,11.0,207
461714,2020-03-28 00:00:00,235.0,14
3489928,2021-02-14 10:00:00,0.0,106
657985,2020-02-27 05:00:00,208.0,20
6244232,2020-09-21 14:00:00,497.0,190
4630526,2020-02-26 19:00:00,131.0,141
5819442,2020-12-14 11:00:00,16.0,177
5617863,2020-06-06 02:00:00,115.0,171
4443539,2021-04-18 10:00:00,167.0,135
5330472,2021-05-09 02:00:00,34.0,162
558146,2020-01-02 03:00:00,11.0,17
6140054,2020-01-28 17:00:00,4923.0,187
4500185,2020-04-07 18:00:00,9.0,137
7454488,2020-03-18 11:00:00,25.0,227
1453680,2021-01-15 04:00:00,48.0,44
3384104,2020-04-14 23:00:00,40.0,103
297420,2020-03-22 05:00:00,229.0,9
7465083,2021-06-02 22:00:00,15.0,227
800685,2021-06-15 05:00:00,116.0,24
3815920,2020-11-09 20:00:00,2052.0,116
6180759,2020-12-21 19:00:00,194.0,188
6239671,2020-03-15 13:00:00,215.0,190
7724540,2021-01-20 23:00:00,108.0,235
200643,2020-06-01 17:00:00,769.0,6
534964,2021-02-07 04:00:00,403.0,16
2107170,2020-09-06 18:00:00,163.0,64
7292761,2020-06-27 15:00:00,33.0,222
4804243,2021-03-31 05:00:00,42.0,146
5423783,2020-10-05 04:00:00,71.0,165
2266504,2020-02-18 21:00:00,168.0,69
4403528,2020-06-23 06:00:00,10.0,134
861425,2020-11-22 03:00:00,298.0,26
3845192,2020-06-14 13:00:00,30.0,117
7519910,2020-03-08 11:00:00,32.0,229
4698786,2020-06-14 01:00:00,62.0,143
526986,2020-03-11 18:00:00,710.0,16
5187308,2020-01-01 18:00:00,338.0,158
3316468,2020-01-23 17:00:00,104.0,101
7723556,2020-12-10 23:00:00,135.0,235
6937273,2021-02-18 04:00:00,108.0,211
6075,2020-09-10 11:00:00,9.0,0
3324985,2021-01-12 14:00:00,41.0,101
6077324,2020-05-29 21:00:00,56.0,185
3848217,2020-10-18 14:00:00,67.0,117
1970055,2020-01-09 11:00:00,81.0,60
1549405,2020-09-21 20:00:00,60.0,47
2826706,2020-05-15 08:00:00,56.0,86
1316604,2020-05-20 12:00:00,12.0,40
4369809,2020-05-17 06:00:00,2.0,133
3655079,2021-03-27 22:00:00,26.0,111
2274273,2021-01-07 14:00:00,104.0,69
7553424,2020-04-05 22:00:00,9.0,230
2703404,2021-04-14 14:00:00,86.0,82
1418350,2020-10-03 01:00:00,455.0,43
763391,2020-12-11 06:00:00,29.0,23
2299896,2020-03-13 06:00:00,19.0,70
7428127,2020-12-13 01:00:00,78.0,226
6739024,2020-12-27 13:00:00,309.0,205
6965116,2020-07-25 08:00:00,10.0,212
2566212,2020-08-13 02:00:00,492.0,78
2570524,2021-02-08 18:00:00,547.0,78
3525696,2021-06-16 19:00:00,14.0,107
5782711,2020-07-04 23:00:00,95.0,176
1608730,2020-01-01 19:00:00,1087.0,49
231350,2020-03-05 05:00:00,157.0,7
2760869,2020-05-08 01:00:00,153.0,84
2496591,2020-03-01 03:00:00,146.0,76
6641176,2021-01-23 10:00:00,27.0,202
4506291,2020-12-18 04:00:00,50.0,137
4636851,2020-11-16 08:00:00,14.0,141
7002719,2021-02-09 04:00:00,161.0,213
5389951,2020-08-24 11:00:00,15.0,164
4171183,2020-03-09 22:00:00,155.0,127
4073575,2020-04-15 19:00:00,19.0,124
1088061,2020-07-12 14:00:00,47.0,33
1873492,2020-03-29 21:00:00,11.0,57
6205584,2020-01-23 05:00:00,71.0,189
663224,2020-10-02 12:00:00,174.0,20
3127400,2020-12-18 15:00:00,97.0,95
1292870,2021-06-03 13:00:00,25.0,39
3980157,2020-11-13 06:00:00,62.0,121
3486126,2020-09-09 00:00:00,100.0,106
2928305,2020-09-21 18:00:00,218.0,89
3847737,2020-09-28 14:00:00,60.0,117
34617,2020-03-15 18:00:00,25.0,1
1614743,2020-09-08 08:00:00,46.0,49
537067,2021-05-05 19:00:00,817.0,16
5485550,2020-04-25 21:00:00,19.0,167
6179513,2020-10-30 21:00:00,202.0,188
8835,2021-01-03 11:00:00,2.0,0
631674,2020-11-24 21:00:00,135.0,19
6566712,2020-01-22 16:00:00,240.0,200
6633927,2020-03-27 09:00:00,10.0,202
6739915,2021-02-02 16:00:00,556.0,205
6643846,2021-05-14 16:00:00,73.0,202
2698011,2020-09-01 21:00:00,168.0,82
2472278,2021-02-19 01:00:00,205.0,75
1743478,2020-05-23 11:00:00,24.0,53
6445381,2021-03-14 01:00:00,1057.0,196
1807226,2020-03-04 17:00:00,118.0,55
6408241,2020-09-15 12:00:00,85.0,195
3253120,2020-04-29 03:00:00,26.0,99
7059721,2020-02-14 08:00:00,12.0,215
5155383,2020-02-08 12:00:00,51.0,157
2760515,2020-04-23 07:00:00,26.0,84
6311914,2020-12-14 18:00:00,165.0,192
2931936,2021-02-20 01:00:00,220.0,89
1938929,2020-03-20 12:00:00,282.0,59
1116472,2020-01-10 10:00:00,9.0,34
6831195,2020-04-08 03:00:00,129.0,208
6344169,2020-11-20 18:00:00,167.0,193
2767700,2021-02-16 16:00:00,424.0,84
2770461,2021-06-11 17:00:00,86.0,84
7324344,2020-05-06 15:00:00,0.0,223
1357079,2021-04-04 00:00:00,115.0,41
5558885,2021-03-11 14:00:00,357.0,169
1117965,2020-03-12 15:00:00,134.0,34
2277228,2021-05-10 17:00:00,133.0,69
7685714,2020-05-16 04:00:00,23.0,234
1874671,2020-05-18 00:00:00,12.0,57
5821488,2021-03-09 17:00:00,95.0,177
7168888,2021-05-04 02:00:00,253.0,218
462710,2020-05-08 12:00:00,254.0,14
7127890,2020-05-28 19:00:00,643.0,217
2268892,2020-05-28 09:00:00,9.0,69
5586731,2020-08-15 21:00:00,20.0,170
2901548,2021-06-01 20:00:00,14.0,88
7066197,2020-11-10 04:00:00,48.0,215
7288921,2020-01-19 15:00:00,129.0,222
5955403,2021-06-25 16:00:00,5.0,181
5486650,2020-06-10 17:00:00,38.0,167
7028317,2020-04-13 19:00:00,15.0,214
4637875,2020-12-29 00:00:00,79.0,141
4830659,2020-07-06 22:00:00,130.0,147
4806292,2021-06-24 14:00:00,7.0,146
4172486,2020-05-03 05:00:00,6.0,127
1220752,2020-09-07 13:00:00,23.0,37
265713,2020-05-08 01:00:00,20.0,8
4602588,2020-09-17 16:00:00,270.0,140
5225583,2020-08-15 14:00:00,437.0,159
800923,2021-06-25 03:00:00,258.0,24
4214151,2021-05-06 07:00:00,2.0,128
1125577,2021-01-23 19:00:00,94.0,34
471491,2021-05-09 09:00:00,55.0,14
5549818,2020-02-27 19:00:00,586.0,169
5486244,2020-05-24 19:00:00,86.0,167
5390134,2020-09-01 02:00:00,49.0,164
3809097,2020-01-30 13:00:00,1577.0,116
1189709,2020-11-21 01:00:00,2052.0,36
37180,2020-06-30 13:00:00,23.0,1
6800303,2020-06-27 22:00:00,257.0,207
198935,2020-03-22 13:00:00,477.0,6
6441686,2020-10-11 02:00:00,657.0,196
5949311,2020-10-14 20:00:00,198.0,181
7718482,2020-05-13 13:00:00,32.0,235
5910275,2020-01-30 07:00:00,72.0,180
5845911,2020-03-24 09:00:00,8.0,178
2178353,2021-04-24 19:00:00,131.0,66
1611531,2020-04-27 12:00:00,35.0,49
3127170,2020-12-09 01:00:00,213.0,95
7257013,2020-02-27 02:00:00,211.0,221
5357456,2020-09-07 11:00:00,11.0,163
6144345,2020-07-25 12:00:00,1331.0,187
5757184,2021-05-05 07:00:00,5.0,175
3951050,2021-04-17 10:00:00,92.0,120
765482,2021-03-08 09:00:00,13.0,23
1750530,2021-03-13 07:00:00,27.0,53
4865561,2020-10-01 05:00:00,22.0,148
5885474,2020-12-29 21:00:00,134.0,179
6864079,2020-04-10 08:00:00,3.0,209
1588381,2021-06-04 21:00:00,110.0,48
3816863,2020-12-19 03:00:00,1831.0,116
3189220,2020-07-11 13:00:00,42.0,97
1448718,2020-06-22 10:00:00,3.0,44
6209143,2020-06-19 12:00:00,21.0,189
5326304,2020-11-16 10:00:00,8.0,162
4407029,2020-11-16 03:00:00,93.0,134
5848497,2020-07-10 03:00:00,104.0,178
1157881,2021-01-01 20:00:00,45.0,35
2991313,2020-06-03 04:00:00,59.0,91
4574801,2021-04-15 20:00:00,490.0,139
4504001,2020-09-13 18:00:00,85.0,137
4536760,2020-09-10 18:00:00,109.0,138
634442,2021-03-20 05:00:00,78.0,19
899372,2021-06-23 07:00:00,5.0,27
464759,2020-08-01 21:00:00,404.0,14
7166044,2021-01-05 14:00:00,445.0,218
3590800,2021-05-24 13:00:00,9.0,109
2074320,2020-09-05 23:00:00,228.0,63
6079904,2020-09-14 09:00:00,16.0,185
6606793,2020-11-19 18:00:00,35.0,201
3087169,2020-02-14 07:00:00,75.0,94
3024420,2020-06-14 16:00:00,38.0,92
6569036,2020-04-28 12:00:00,5.0,200
6112265,2020-08-25 19:00:00,73.0,186
2697594,2020-08-15 12:00:00,40.0,82
800858,2021-06-22 10:00:00,59.0,24
4237586,2020-04-09 19:00:00,21.0,129
5352746,2020-02-24 05:00:00,76.0,163
4206361,2020-06-15 17:00:00,232.0,128
993926,2021-01-10 04:00:00,469.0,30
2302781,2020-07-11 11:00:00,39.0,70
4077508,2020-09-26 16:00:00,110.0,124
4011914,2020-09-29 12:00:00,83.0,122
6435863,2020-02-11 11:00:00,268.0,196
1784525,2021-04-30 19:00:00,97.0,54
6797668,2020-03-10 03:00:00,270.0,207
6735220,2020-07-22 01:00:00,852.0,205
70387,2020-07-16 05:00:00,19.0,2
1882368,2021-04-03 17:00:00,97.0,57
4771833,2021-04-17 18:00:00,199.0,145
3480982,2020-02-07 16:00:00,225.0,106
3090306,2020-06-24 00:00:00,240.0,94
4600095,2020-06-05 19:00:00,454.0,140
628276,2020-07-06 07:00:00,23.0,19
2702069,2021-02-17 23:00:00,118.0,82
6639652,2020-11-20 22:00:00,296.0,202
6340354,2020-06-14 19:00:00,108.0,193
301129,2020-08-23 18:00:00,480.0,9
500302,2020-11-22 21:00:00,16.0,15
6210961,2020-09-03 06:00:00,20.0,189
3944536,2020-07-20 00:00:00,540.0,120
5877964,2020-02-20 23:00:00,203.0,179
6677380,2021-06-12 23:00:00,26.0,203
6800343,2020-06-29 14:00:00,73.0,207
5784625,2020-09-22 17:00:00,140.0,176
6666143,2020-03-01 18:00:00,154.0,203
4930362,2020-08-26 08:00:00,30.0,150
5032270,2021-01-15 15:00:00,179.0,153
3384300,2020-04-23 03:00:00,24.0,103
2506664,2021-04-24 20:00:00,290.0,76
110205,2021-05-03 08:00:00,33.0,3
2068746,2020-01-17 17:00:00,197.0,63
792263,2020-06-29 07:00:00,48.0,24
4900600,2021-01-01 05:00:00,42.0,149
6741894,2021-04-26 03:00:00,355.0,205
7029446,2020-05-30 20:00:00,132.0,214
3483252,2020-05-12 06:00:00,1.0,106
5879483,2020-04-24 06:00:00,4.0,179
663343,2020-10-07 11:00:00,141.0,20
7364017,2021-02-15 17:00:00,619.0,224
5751850,2020-09-25 01:00:00,79.0,175
6373994,2020-07-18 12:00:00,49.0,194
3616469,2020-07-30 03:00:00,407.0,110
4665864,2020-06-10 06:00:00,9.0,142
2179777,2021-06-23 03:00:00,1.0,66
1546445,2020-05-21 12:00:00,16.0,47
400454,2020-09-27 10:00:00,201.0,12
4532397,2020-03-12 23:00:00,71.0,138
6935344,2020-11-29 19:00:00,231.0,211
7357917,2020-06-06 13:00:00,324.0,224
2275441,2021-02-25 06:00:00,32.0,69
2179465,2021-06-10 03:00:00,6.0,66
6078525,2020-07-18 22:00:00,136.0,185
7226466,2020-06-01 06:00:00,14.0,220
7133664,2021-01-24 09:00:00,80.0,217
6012998,2020-07-24 13:00:00,126.0,183
6372968,2020-06-05 18:00:00,187.0,194
795765,2020-11-22 05:00:00,125.0,24
6344081,2020-11-17 02:00:00,65.0,193
6966265,2020-09-11 05:00:00,20.0,212
1053674,2020-05-08 18:00:00,881.0,32
3027666,2020-10-27 22:00:00,88.0,92
2632554,2020-09-10 10:00:00,88.0,80
7265104,2021-01-29 05:00:00,38.0,221
2856697,2020-01-18 00:00:00,189.0,87
4477883,2021-06-20 11:00:00,3.0,136
6469323,2020-03-08 16:00:00,182.0,197
3187937,2020-05-19 02:00:00,48.0,97
2835841,2021-05-30 23:00:00,140.0,86
7200963,2021-04-02 14:00:00,94.0,219
2533163,2020-08-04 00:00:00,69.0,77
4375665,2021-01-16 06:00:00,7.0,133
5033074,2021-02-18 03:00:00,197.0,153
3385115,2020-05-27 02:00:00,174.0,103
4245314,2021-02-25 19:00:00,335.0,129
7198320,2020-12-13 11:00:00,16.0,219
5063032,2020-10-21 10:00:00,17.0,154
4402227,2020-04-30 01:00:00,9.0,134
5945999,2020-05-29 20:00:00,202.0,181
1125026,2020-12-31 20:00:00,199.0,34
4137921,2020-02-20 23:00:00,1997.0,126
1641556,2020-01-01 14:00:00,158.0,50
6643398,2021-04-26 00:00:00,605.0,202
2898121,2021-01-10 01:00:00,126.0,88
8126,2020-12-04 22:00:00,22.0,0
2371388,2020-11-11 04:00:00,31.0,72
3718631,2020-12-30 00:00:00,154.0,113
2637691,2021-04-12 11:00:00,268.0,80
4705145,2021-03-06 00:00:00,108.0,143
789966,2020-03-25 14:00:00,171.0,24
2470653,2020-12-13 08:00:00,15.0,75
7757313,2021-01-18 13:00:00,63.0,236
405260,2021-04-15 16:00:00,842.0,12
3065828,2021-06-07 01:00:00,70.0,93
6013805,2020-08-27 04:00:00,27.0,183
2599086,2020-08-14 21:00:00,374.0,79
1612476,2020-06-05 21:00:00,448.0,49
6238,2020-09-17 06:00:00,18.0,0
4215316,2021-06-23 20:00:00,75.0,128
2993350,2020-08-27 01:00:00,173.0,91
5256269,2020-05-18 05:00:00,7.0,160
4804099,2021-03-25 05:00:00,44.0,146
5753785,2020-12-14 16:00:00,72.0,175
5556196,2020-11-19 13:00:00,290.0,169
4962580,2020-07-31 19:00:00,48.0,151
3186446,2020-03-17 23:00:00,89.0,97
3316141,2020-01-10 02:00:00,140.0,101
6078735,2020-07-27 16:00:00,51.0,185
6443562,2020-12-28 06:00:00,250.0,196
3918277,2021-04-19 20:00:00,114.0,119
602652,2021-05-02 14:00:00,1689.0,18
4761220,2020-01-31 13:00:00,80.0,145
3843271,2020-03-26 12:00:00,5.0,117
1587968,2021-05-18 16:00:00,177.0,48
1060410,2021-02-13 10:00:00,135.0,32
3356118,2020-11-02 20:00:00,77.0,102
594702,2020-06-05 08:00:00,273.0,18
4468274,2020-05-16 02:00:00,78.0,136
4671601,2021-02-04 07:00:00,8.0,142
7528202,2021-02-16 23:00:00,50.0,229
2142347,2020-12-13 12:00:00,81.0,65
6967316,2020-10-25 00:00:00,139.0,212
2072056,2020-06-03 15:00:00,77.0,63
7518668,2020-01-16 17:00:00,79.0,229
7096485,2020-07-27 05:00:00,32.0,216
531503,2020-09-15 23:00:00,569.0,16
6471225,2020-05-26 22:00:00,76.0,197
2102882,2020-03-12 02:00:00,102.0,64
3455788,2020-12-21 21:00:00,110.0,105
1323022,2021-02-11 22:00:00,155.0,40
4899950,2020-12-05 03:00:00,112.0,149
7818934,2020-08-03 04:00:00,85.0,238
1317216,2020-06-15 00:00:00,224.0,40
6053435,2021-06-06 11:00:00,4.0,184
6709431,2021-05-11 11:00:00,19.0,204
7551905,2020-02-02 15:00:00,109.0,230
4306014,2020-08-03 01:00:00,459.0,131
2889828,2020-01-30 12:00:00,49.0,88
6770801,2020-11-13 15:00:00,22.0,206
7399734,2021-06-15 23:00:00,28.0,225
5223475,2020-05-19 18:00:00,219.0,159
3844383,2020-05-11 20:00:00,10.0,117
7751073,2020-05-03 13:00:00,11.0,236
4474658,2021-02-06 02:00:00,222.0,136
4432942,2020-02-01 21:00:00,1208.0,135
1051566,2020-02-10 22:00:00,1196.0,32
2732432,2020-11-07 03:00:00,227.0,83
3580647,2020-03-27 12:00:00,19.0,109
5846372,2020-04-12 14:00:00,40.0,178
1117645,2020-02-28 07:00:00,4.0,34
5358913,2020-11-07 04:00:00,24.0,163
3681952,2020-07-22 16:00:00,131.0,112
1608783,2020-01-04 00:00:00,1590.0,49
5322373,2020-06-05 15:00:00,121.0,162
5716247,2020-06-01 13:00:00,32.0,174
6574587,2020-12-15 19:00:00,158.0,200
7520657,2020-04-08 14:00:00,4.0,229
6480687,2021-06-25 04:00:00,0.0,197
4243372,2020-12-06 21:00:00,181.0,129
532833,2020-11-10 09:00:00,80.0,16
2208280,2020-12-24 19:00:00,20.0,67
4576081,2021-06-08 04:00:00,2.0,139
1150080,2020-02-11 19:00:00,133.0,35
5588166,2020-10-14 16:00:00,166.0,170
3487772,2020-11-16 14:00:00,145.0,106
1319673,2020-09-25 09:00:00,20.0,40
7783994,2020-05-07 07:00:00,9.0,237
4637951,2021-01-01 04:00:00,69.0,141
4013083,2020-11-17 05:00:00,98.0,122
240285,2021-03-12 12:00:00,130.0,7
6415014,2021-06-24 17:00:00,6.0,195
3253378,2020-05-09 21:00:00,41.0,99
6636056,2020-06-24 02:00:00,340.0,202
5780875,2020-04-19 11:00:00,6.0,176
5093423,2020-07-11 18:00:00,147.0,155
5984152,2021-01-06 14:00:00,221.0,182
6480010,2021-05-27 23:00:00,13.0,197
3907804,2020-02-08 11:00:00,21.0,119
1978209,2020-12-14 05:00:00,57.0,60
5621167,2020-10-21 18:00:00,130.0,171
6469879,2020-03-31 20:00:00,16.0,197
2889561,2020-01-19 09:00:00,25.0,88
2537007,2021-01-11 04:00:00,54.0,77
2048110,2021-06-08 20:00:00,13.0,62
1710906,2020-06-03 06:00:00,22.0,52
4301612,2020-02-01 15:00:00,422.0,131
5424289,2020-10-26 06:00:00,41.0,165
5656903,2021-02-19 19:00:00,166.0,172
1159548,2021-03-12 07:00:00,4.0,35
6043262,2020-04-08 14:00:00,28.0,184
7357837,2020-06-03 05:00:00,80.0,224
2204975,2020-08-09 02:00:00,167.0,67
4405511,2020-09-13 21:00:00,143.0,134
2924978,2020-05-06 03:00:00,65.0,89
1944362,2020-11-01 21:00:00,1602.0,59
4043778,2020-08-20 05:00:00,29.0,123
6544137,2021-03-25 00:00:00,701.0,199
4927469,2020-04-27 19:00:00,29.0,150
6374456,2020-08-06 18:00:00,161.0,194
6970955,2021-03-25 15:00:00,55.0,212
5423357,2020-09-17 10:00:00,17.0,165
2531617,2020-05-31 14:00:00,21.0,77
3679276,2020-04-02 04:00:00,10.0,112
1225478,2021-03-23 11:00:00,32.0,37
2012447,2021-02-10 20:00:00,84.0,61
2597869,2020-06-25 04:00:00,37.0,79
1061372,2021-03-25 12:00:00,627.0,32
5818077,2020-10-18 14:00:00,46.0,177
1414523,2020-04-26 14:00:00,149.0,43
1609039,2020-01-14 16:00:00,536.0,49
2505639,2021-03-13 03:00:00,134.0,76
5687040,2020-10-30 13:00:00,173.0,173
4372485,2020-09-05 18:00:00,98.0,133
7267057,2021-04-20 14:00:00,278.0,221
1677602,2020-05-14 13:00:00,21.0,51
2308257,2021-02-24 15:00:00,165.0,70
4404136,2020-07-18 14:00:00,68.0,134
2728240,2020-05-16 11:00:00,15.0,83
7658284,2020-12-27 05:00:00,36.0,233
5488056,2020-08-08 07:00:00,12.0,167
3590135,2021-04-26 20:00:00,51.0,109
1778232,2020-08-11 14:00:00,49.0,54
665642,2021-01-11 06:00:00,210.0,20
4797076,2020-06-05 14:00:00,40.0,146
6247337,2021-01-28 23:00:00,852.0,190
5486809,2020-06-17 08:00:00,5.0,167
6276222,2020-08-17 13:00:00,40.0,191
4242638,2020-11-06 07:00:00,18.0,129
6114095,2020-11-10 01:00:00,72.0,186
1938481,2020-03-01 20:00:00,3420.0,59
3480660,2020-01-25 06:00:00,12.0,106
2010846,2020-12-06 03:00:00,85.0,61
2828412,2020-07-25 10:00:00,154.0,86
6471916,2020-06-24 17:00:00,70.0,197
4277391,2021-01-25 09:00:00,167.0,130
7789717,2020-12-31 18:00:00,184.0,237
6241907,2020-06-16 17:00:00,666.0,190
5158119,2020-06-01 12:00:00,13.0,157
627229,2020-05-23 16:00:00,105.0,19
6472289,2020-07-10 06:00:00,6.0,197
1775518,2020-04-20 12:00:00,15.0,54
5355806,2020-06-30 17:00:00,48.0,163
4990851,2020-01-23 19:00:00,95.0,152
100659,2020-03-31 14:00:00,141.0,3
2593719,2020-01-04 06:00:00,69.0,79
7722317,2020-10-20 08:00:00,6.0,235
2080800,2021-06-02 23:00:00,15.0,63
4433561,2020-02-27 16:00:00,515.0,135
3195165,2021-03-16 06:00:00,11.0,97
1878702,2020-11-01 23:00:00,89.0,57
2505619,2021-03-12 07:00:00,37.0,76
2668217,2021-01-06 10:00:00,30.0,81
4442980,2021-03-26 03:00:00,536.0,135
2764396,2020-10-02 00:00:00,811.0,84
6641257,2021-01-26 19:00:00,243.0,202
3063145,2021-02-15 06:00:00,156.0,93
3323074,2020-10-24 23:00:00,150.0,101
5690206,2021-03-11 11:00:00,91.0,173
7095669,2020-06-23 05:00:00,50.0,216
3688758,2021-05-02 06:00:00,41.0,112
5354384,2020-05-02 11:00:00,4.0,163
2666079,2020-10-09 08:00:00,16.0,81
5058809,2020-04-28 11:00:00,8.0,154
5585835,2020-07-09 13:00:00,49.0,170
5851884,2020-11-28 06:00:00,41.0,178
2660812,2020-03-03 21:00:00,379.0,81
2704668,2021-06-06 06:00:00,4.0,82
4271564,2020-05-27 14:00:00,497.0,130
7293686,2020-08-05 04:00:00,17.0,222
2863234,2020-10-16 09:00:00,19.0,87
6609274,2021-03-03 03:00:00,39.0,201
107822,2021-01-24 01:00:00,254.0,3
4073861,2020-04-27 17:00:00,29.0,124
6599338,2020-01-14 03:00:00,75.0,201
4311710,2021-03-28 09:00:00,68.0,131
6411815,2021-02-11 10:00:00,15.0,195
1978478,2020-12-25 10:00:00,16.0,60
5094293,2020-08-17 00:00:00,46.0,155
4510727,2021-06-21 00:00:00,0.0,137
229848,2020-01-02 15:00:00,388.0,7
239461,2021-02-06 04:00:00,141.0,7
728420,2020-09-13 02:00:00,150.0,22
2404203,2020-11-10 12:00:00,54.0,73
1351858,2020-08-29 11:00:00,44.0,41
241895,2021-05-18 14:00:00,247.0,7
305809,2021-03-06 18:00:00,680.0,9
6966119,2020-09-05 03:00:00,52.0,212
5812478,2020-02-28 07:00:00,16.0,177
1023998,2020-09-17 05:00:00,104.0,31
5980943,2020-08-25 21:00:00,578.0,182
5984371,2021-01-15 17:00:00,549.0,182
6111324,2020-07-17 14:00:00,77.0,186
6303679,2020-01-06 15:00:00,474.0,192
7820488,2020-10-06 22:00:00,284.0,238
1124023,2020-11-20 01:00:00,115.0,34
6904931,2021-03-10 13:00:00,19.0,210
2594293,2020-01-28 04:00:00,99.0,79
1256925,2021-01-24 19:00:00,98.0,38
1051648,2020-02-14 08:00:00,236.0,32
6698939,2020-02-29 07:00:00,20.0,204
1517610,2020-11-04 00:00:00,391.0,46
1224362,2021-02-04 23:00:00,42.0,37
1158998,2021-02-17 09:00:00,6.0,35
7624344,2020-11-11 00:00:00,79.0,232
2141330,2020-11-01 03:00:00,247.0,65
4993659,2020-05-19 19:00:00,16.0,152
3095524,2021-01-27 10:00:00,45.0,94
7160743,2020-05-29 17:00:00,599.0,218
1750770,2021-03-23 07:00:00,61.0,53
1291493,2021-04-07 04:00:00,151.0,39
2266405,2020-02-14 18:00:00,183.0,69
6376177,2020-10-17 11:00:00,30.0,194
7363069,2021-01-07 05:00:00,95.0,224
563394,2020-08-07 19:00:00,9.0,17
6309716,2020-09-14 04:00:00,306.0,192
2858205,2020-03-20 20:00:00,39.0,87
1481962,2020-07-09 15:00:00,98.0,45
7460093,2020-11-07 00:00:00,246.0,227
7260835,2020-08-04 08:00:00,14.0,221
143444,2021-05-20 08:00:00,104.0,4
6148488,2021-01-14 03:00:00,2724.0,187
3645059,2020-02-04 10:00:00,9.0,111
6085795,2021-05-17 20:00:00,23.0,185
6249669,2021-05-06 03:00:00,306.0,190
1259698,2021-05-20 08:00:00,5.0,38
6211526,2020-09-26 19:00:00,140.0,189
5461167,2021-04-12 21:00:00,103.0,166
3911035,2020-06-22 02:00:00,45.0,119
5549021,2020-01-25 14:00:00,439.0,169
2137754,2020-06-05 03:00:00,150.0,65
1980761,2021-03-30 13:00:00,137.0,60
3713465,2020-05-28 18:00:00,112.0,113
663972,2020-11-02 16:00:00,249.0,20
5659297,2021-05-30 13:00:00,21.0,172
2009483,2020-10-10 08:00:00,9.0,61
5583649,2020-04-09 11:00:00,1.0,170
1649035,2020-11-08 05:00:00,99.0,50
3810135,2020-03-13 19:00:00,1444.0,116
1519397,2021-01-17 11:00:00,77.0,46
4826423,2020-01-12 10:00:00,50.0,147
4470759,2020-08-27 15:00:00,216.0,136
926514,2020-10-29 06:00:00,80.0,28
6708559,2021-04-05 03:00:00,43.0,204
3656585,2021-05-29 16:00:00,50.0,111
5947950,2020-08-19 03:00:00,140.0,181
5454789,2020-07-21 03:00:00,54.0,166
4172422,2020-04-30 13:00:00,9.0,127
5588327,2020-10-21 09:00:00,7.0,170
7388844,2020-03-19 05:00:00,18.0,225
4702084,2020-10-29 11:00:00,29.0,143
1982262,2021-06-01 02:00:00,24.0,60
5718809,2020-09-16 07:00:00,12.0,174
495812,2020-05-19 19:00:00,24.0,15
2010784,2020-12-03 13:00:00,26.0,61
7324899,2020-05-29 18:00:00,87.0,223
5626823,2021-06-14 10:00:00,3.0,171
3648454,2020-06-24 21:00:00,137.0,111
7100377,2021-01-05 09:00:00,22.0,216
4665910,2020-06-12 04:00:00,23.0,142
5359751,2020-12-12 02:00:00,37.0,163
793483,2020-08-19 03:00:00,272.0,24
2728628,2020-06-01 15:00:00,85.0,83
6601286,2020-04-04 07:00:00,1.0,201
4961371,2020-06-11 10:00:00,9.0,151
2143683,2021-02-07 04:00:00,260.0,65
6575754,2021-02-02 10:00:00,48.0,200
5520027,2020-07-03 11:00:00,9.0,168
6337028,2020-01-28 05:00:00,30.0,193
5292163,2020-09-22 20:00:00,165.0,161
2899649,2021-03-14 17:00:00,89.0,88
5984123,2021-01-05 09:00:00,111.0,182
2500327,2020-08-03 19:00:00,158.0,76
800845,2021-06-21 21:00:00,329.0,24
7325095,2020-06-06 22:00:00,55.0,223
4565465,2020-03-22 20:00:00,94.0,139
4606439,2021-02-25 03:00:00,288.0,140
5319080,2020-01-20 10:00:00,7.0,162
6962269,2020-03-28 17:00:00,13.0,212
2208411,2020-12-30 06:00:00,6.0,67
4379440,2021-06-22 13:00:00,3.0,133
107546,2021-01-12 13:00:00,222.0,3
3317877,2020-03-22 10:00:00,5.0,101
6873603,2021-05-12 04:00:00,25.0,209
1349473,2020-05-22 02:00:00,130.0,41
4208528,2020-09-14 00:00:00,43.0,128
5821857,2021-03-25 02:00:00,74.0,177
7718512,2020-05-14 19:00:00,37.0,235
7751694,2020-05-29 10:00:00,11.0,236
4238750,2020-05-28 07:00:00,19.0,129
6314501,2021-04-01 13:00:00,394.0,192
5326189,2020-11-11 15:00:00,115.0,162
2930210,2020-12-10 03:00:00,140.0,89
2732923,2020-11-27 14:00:00,53.0,83
7060488,2020-03-17 07:00:00,15.0,215
5781461,2020-05-13 21:00:00,81.0,176
3679010,2020-03-22 02:00:00,17.0,112
732209,2021-02-17 23:00:00,127.0,22
107206,2020-12-29 09:00:00,34.0,3
2760781,2020-05-04 09:00:00,23.0,84
5253843,2020-02-07 03:00:00,262.0,160
731924,2021-02-06 02:00:00,143.0,22
1713852,2020-10-04 00:00:00,113.0,52
