gas_label,conc_label,TGS2603_mean,TGS2603_std,TGS2603_max,TGS2603_min,TGS2603_range,TGS2630_mean,TGS2630_std,TGS2630_max,TGS2630_min,TGS2630_range,TGS813_mean,TGS813_std,TGS813_max,TGS813_min,TGS813_range,TGS822_mean,TGS822_std,TGS822_max,TGS822_min,TGS822_range,MQ135_mean,MQ135_std,MQ135_max,MQ135_min,MQ135_range,MQ137_mean,MQ137_std,MQ137_max,MQ137_min,MQ137_range,MQ138_mean,MQ138_std,MQ138_max,MQ138_min,MQ138_range,S2M012_mean,S2M012_std,S2M012_max,S2M012_min,S2M012_range,VOCSP_mean,VOCSP_std,VOCSP_max,VOCSP_min,VOCSP_range,S2SH12_mean,S2SH12_std,S2SH12_max,S2SH12_min,S2SH12_range
toluene,200ppb,0.32312333333333143,0.008836999867979325,0.3365,0.304,0.03250000000000003,0.382952222222223,0.017358793658660433,0.427,0.3515,0.07550000000000001,1.2310977777777765,0.024201260195736263,1.2965,1.1815,0.11499999999999999,0.8015022222222232,0.015536837786211875,0.841,0.7725,0.0685,0.8753438888888884,0.022224056445134952,0.93,0.8385,0.09150000000000003,0.728432222222225,0.014413896287015494,0.7505,0.708,0.04249999999999998,0.6620027777777789,0.0027609867510559032,0.669,0.6565,0.012500000000000067,0.8805466666666716,0.003046498901289089,0.8885,0.873,0.015499999999999958,1.1373866666666668,0.0031083114387074847,1.144,1.129,0.014999999999999902,3.880657222222228,0.04086169767310718,3.9385,3.8375,0.10099999999999998
toluene,200ppb,0.32601888888888714,0.008741038515015719,0.338,0.306,0.03200000000000003,0.3945672222222215,0.02039431247119747,0.449,0.3575,0.09150000000000003,1.249483888888887,0.027430913550406548,1.311,1.201,0.10999999999999988,0.8126833333333351,0.0184251413382187,0.858,0.7785,0.07950000000000002,0.8868333333333356,0.023938126261027377,0.9435,0.8485,0.09499999999999997,0.7685777777777807,0.009724885349541574,0.7835,0.7545,0.029000000000000026,0.6701083333333372,0.005703136320384527,0.68,0.6605,0.019500000000000073,0.8862961111111114,0.003448725431049203,0.896,0.88,0.016000000000000014,1.1433222222222172,0.002910623368809826,1.15,1.1365,0.013499999999999845,3.8810105555555805,0.03752312841912325,3.934,3.841,0.09299999999999997
toluene,200ppb,0.32619388888888745,0.008868634893631776,0.339,0.3075,0.03150000000000003,0.39886888888888644,0.02097885255015121,0.4515,0.3575,0.09400000000000003,1.2543961111111122,0.028070457708909115,1.321,1.1925,0.12850000000000006,0.819226666666669,0.021119074053776336,0.8705,0.7725,0.09800000000000009,0.8936416666666689,0.026666483072284638,0.956,0.8495,0.10649999999999993,0.7734777777777688,0.007893390734275802,0.785,0.7615,0.023500000000000076,0.6654044444444454,0.005067684351985409,0.676,0.6565,0.019500000000000073,0.8878700000000022,0.0040262734355453,0.8995,0.88,0.019499999999999962,1.1439411111111069,0.003147729144229582,1.151,1.1375,0.013500000000000068,3.8758188888888876,0.03929835279116383,3.952,3.835,0.11699999999999999
toluene,200ppb,0.324073888888887,0.00883080695877846,0.3365,0.305,0.03150000000000003,0.38985888888888875,0.019281642936248636,0.438,0.3565,0.08150000000000002,1.2282550000000003,0.025206926462118875,1.288,1.179,0.10899999999999999,0.8008566666666678,0.017682194748138935,0.846,0.7665,0.07950000000000002,0.8747800000000001,0.023849107600355367,0.9315,0.836,0.09550000000000003,0.7262033333333368,0.01173661365130507,0.746,0.708,0.038000000000000034,0.6671022222222225,0.0041146885335824595,0.675,0.658,0.017000000000000015,0.8827322222222272,0.00348926378028304,0.8925,0.875,0.01749999999999996,1.1386327777777752,0.0030960338527354424,1.145,1.1305,0.014499999999999957,3.880753333333342,0.040588651123189504,3.9605,3.8385,0.12200000000000033
toluene,50ppb,0.34193277777777703,0.009221664290351863,0.3625,0.3235,0.03899999999999998,0.42754722222221986,0.0341599219855919,0.505,0.3745,0.1305,1.4371005555555525,0.041697317389361326,1.5225,1.35,0.17249999999999988,0.9015377777777813,0.025101022899819882,0.9595,0.863,0.09650000000000003,0.9911972222222221,0.03110663100182914,1.062,0.9485,0.11350000000000005,0.972693888888887,0.006223782021755039,0.984,0.962,0.02200000000000002,0.6977727777777731,0.0024353377715890774,0.7065,0.692,0.014500000000000068,0.8781561111111139,0.00635922919760359,0.8935,0.868,0.025499999999999967,1.144833333333333,0.005795544265496891,1.1595,1.1355,0.02400000000000002,3.9072272222222133,0.008452960234639468,3.946,3.8925,0.0535000000000001
toluene,50ppb,0.33208222222222256,0.009462611546711132,0.3475,0.3135,0.033999999999999975,0.38884611111111356,0.03284302625772232,0.4635,0.338,0.1255,1.3507900000000002,0.03137530539913337,1.432,1.299,0.133,0.8360327777777783,0.026384081544571766,0.8935,0.792,0.10149999999999992,0.9253777777777774,0.03184391718567914,0.995,0.875,0.12,0.7150761111111139,0.024782028353647415,0.757,0.67,0.08699999999999997,0.7037066666666656,0.002091931590128562,0.709,0.698,0.01100000000000001,0.8537949999999945,0.00449875630961863,0.8665,0.847,0.019500000000000073,1.1185811111111132,0.0030797869495016745,1.129,1.1135,0.01550000000000007,3.9222522222222005,0.011804695184335011,3.946,3.907,0.039000000000000146
toluene,50ppb,0.331296666666667,0.009233471118105551,0.3465,0.3135,0.032999999999999974,0.389111111111114,0.031862122913315416,0.465,0.3405,0.1245,1.3522788888888901,0.0306527413834552,1.4245,1.299,0.12550000000000017,0.8381777777777778,0.02517381919454233,0.8935,0.7985,0.09499999999999997,0.9183405555555557,0.03044917203257161,0.9875,0.8715,0.11599999999999999,0.75079111111111,0.019118685708224798,0.78,0.7165,0.0635,0.7056205555555496,0.0019786835472725053,0.7115,0.7005,0.01100000000000001,0.8524044444444356,0.004033027842731462,0.863,0.846,0.017000000000000015,1.117028888888894,0.002639181036459949,1.1245,1.112,0.012499999999999956,3.921827777777769,0.012337625629465391,3.956,3.9055,0.05049999999999999
toluene,50ppb,0.3284866666666659,0.009744390979202114,0.343,0.306,0.03700000000000003,0.40598777777777667,0.03394393851232342,0.481,0.354,0.127,1.314920000000003,0.04064432774419789,1.3955,1.244,0.15149999999999997,0.8467161111111089,0.023635841813015274,0.902,0.803,0.09899999999999998,0.9240955555555551,0.029295625047327144,0.989,0.8765,0.11250000000000004,0.833934444444444,0.00296669142727911,0.841,0.8275,0.013499999999999956,0.6427216666666685,0.007074604621853856,0.653,0.6335,0.019500000000000073,0.8903866666666701,0.005422170537094288,0.9045,0.8815,0.02300000000000002,1.1496755555555498,0.003987656262660549,1.162,1.1425,0.01949999999999985,3.9159449999999643,0.004826492572827226,3.9715,3.908,0.06349999999999989
toluene,50ppb,0.3250594444444431,0.009767893536264755,0.3405,0.3075,0.03300000000000003,0.3891072222222258,0.03436229204384032,0.4675,0.3365,0.131,1.2646816666666683,0.034657018649426025,1.3585,1.201,0.15749999999999997,0.8196011111111144,0.02437921015238847,0.874,0.781,0.09299999999999997,0.8949161111111134,0.03143658372004912,0.967,0.8495,0.11749999999999994,0.7553583333333298,0.009383240822516114,0.7715,0.736,0.035499999999999976,0.6740766666666678,0.0054433659929618355,0.6845,0.6615,0.02300000000000002,0.8815850000000014,0.005787510259170157,0.8995,0.873,0.026499999999999968,1.1410161111111081,0.004074993713545154,1.1525,1.134,0.018500000000000183,3.937455555555535,0.010996172173494606,3.969,3.924,0.04499999999999993
ethyl acetate,100ppb,0.36094277777777806,0.0076260010676599335,0.372,0.344,0.028000000000000025,0.2818611111111087,0.013774559435942774,0.3195,0.26,0.0595,1.4581011111111069,0.01357809915058842,1.4835,1.421,0.0625,1.0052722222222212,0.019273508172721124,1.035,0.957,0.07799999999999996,1.1518927777777774,0.022184038382373376,1.1865,1.0985,0.08800000000000008,0.6745611111111105,0.042654420623956926,0.7335,0.5995,0.134,0.667990555555559,0.005639707411857324,0.681,0.6605,0.020500000000000074,1.1045355555555623,0.003971406443037825,1.1155,1.0925,0.02299999999999991,1.3792016666666604,0.003311620533146207,1.388,1.3695,0.01849999999999996,3.8703216666666806,0.0228875421596795,3.9045,3.842,0.0625
ethyl acetate,100ppb,0.363852777777779,0.007860643390090466,0.376,0.343,0.032999999999999974,0.2920461111111115,0.014413490455082879,0.333,0.2685,0.0645,1.4837416666666712,0.013395114677456918,1.504,1.442,0.062000000000000055,1.033342222222224,0.01847173803876719,1.062,0.9865,0.07550000000000001,1.1842250000000007,0.0223950809951154,1.2245,1.1315,0.09299999999999997,0.7165572222222225,0.039515627050229596,0.7715,0.647,0.12449999999999994,0.6739866666666681,0.006913821904947626,0.6885,0.664,0.024499999999999966,1.113368333333336,0.003996407761978277,1.123,1.1025,0.020499999999999963,1.3876477777777672,0.0034557272197446175,1.3965,1.3785,0.018000000000000016,3.8599005555555443,0.021431061303170386,3.8935,3.8315,0.06199999999999983
ethyl acetate,100ppb,0.3604561111111118,0.007737464154567066,0.372,0.3415,0.03049999999999997,0.2910349999999989,0.014720154267760476,0.332,0.267,0.065,1.4687588888888925,0.014044855874775256,1.4955,1.427,0.0685,1.0242444444444463,0.017097261711300184,1.0525,0.984,0.0685,1.1813594444444475,0.02021217921403447,1.221,1.1355,0.08550000000000013,0.699132777777779,0.04021867149382727,0.7495,0.625,0.12450000000000006,0.6653961111111132,0.0066932832326219984,0.6785,0.652,0.026499999999999968,1.1049566666666735,0.004101938566092853,1.1145,1.095,0.019500000000000073,1.3788616666666542,0.0035609030533778345,1.388,1.371,0.016999999999999904,3.855768333333318,0.021279226894373282,3.885,3.8275,0.05749999999999966
ethyl acetate,100ppb,0.3560594444444451,0.008344064405460264,0.3685,0.3345,0.033999999999999975,0.24308333333333185,0.008279073351260763,0.255,0.2255,0.0295,1.3889611111111166,0.02927558973481128,1.4285,1.3305,0.09800000000000009,0.9655211111111077,0.032459378012951054,1.012,0.9095,0.10250000000000004,1.1201072222222197,0.038028467451744555,1.1745,1.051,0.12350000000000017,0.7062222222222264,0.032632695866357385,0.7505,0.652,0.09849999999999992,0.6460238888888835,0.004010574410077102,0.6565,0.6395,0.017000000000000015,1.0809083333333382,0.00868048177746426,1.0925,1.067,0.025500000000000078,1.3579794444444446,0.0071733588693955515,1.3675,1.3455,0.02200000000000002,3.8546994444444365,0.022473489313268133,3.885,3.825,0.05999999999999961
ethyl acetate,100ppb,0.3588200000000011,0.007713936882177717,0.371,0.3415,0.02949999999999997,0.28945333333333173,0.01739770227485352,0.3345,0.261,0.07350000000000001,1.452266666666665,0.012355138382245882,1.482,1.415,0.06699999999999995,1.0028477777777767,0.016609239247932547,1.0305,0.9605,0.06999999999999995,1.1535166666666676,0.02177356322597554,1.189,1.101,0.08800000000000008,0.6611505555555511,0.040749183355446465,0.7155,0.586,0.12950000000000006,0.6636177777777805,0.007543504605181558,0.6785,0.652,0.026499999999999968,1.097586666666666,0.00456109635942938,1.111,1.089,0.02200000000000002,1.3745116666666712,0.004541429963250694,1.387,1.3675,0.019500000000000073,3.862099444444446,0.022572878261858678,3.9145,3.8315,0.08299999999999974
ethyl acetate,200ppb,0.35573000000000066,0.008218400087608293,0.3695,0.3365,0.032999999999999974,0.28385611111111025,0.011957848022156313,0.3135,0.26,0.05349999999999999,1.4462650000000044,0.037432977847822256,1.4955,1.372,0.12349999999999994,1.0063694444444484,0.04536459595717815,1.0585,0.924,0.13449999999999995,1.1684366666666652,0.05830358660589537,1.238,1.0645,0.1735,0.6051633333333358,0.058180218001195765,0.6735,0.499,0.1745,0.668575555555559,0.009326268887289527,0.686,0.653,0.03300000000000003,1.0934961111111139,0.008914484866334048,1.106,1.074,0.03200000000000003,1.3695477777777822,0.006809466087371444,1.3805,1.354,0.026499999999999968,3.845657222222215,0.041857708742510435,3.908,3.7945,0.11349999999999971
ethyl acetate,200ppb,0.3563388888888898,0.008410551500538486,0.3695,0.3345,0.034999999999999976,0.3083255555555563,0.011441839023815818,0.327,0.2795,0.04749999999999999,1.4516077777777803,0.032108125409060356,1.4965,1.388,0.10850000000000004,1.0100222222222244,0.03823517222482118,1.062,0.9385,0.12350000000000005,1.1646866666666675,0.04628120736925037,1.227,1.078,0.14900000000000002,0.5839911111111087,0.044018530553606175,0.6275,0.505,0.12249999999999994,0.6706611111111107,0.0043702452116416105,0.68,0.663,0.017000000000000015,1.1013083333333367,0.009459456614649937,1.1155,1.084,0.03149999999999986,1.376199999999987,0.007430380579455915,1.3915,1.361,0.03049999999999997,3.8650266666666746,0.03218913481285277,3.9095,3.829,0.0804999999999998
ethyl acetate,200ppb,0.3590800000000007,0.008786652756691075,0.372,0.338,0.033999999999999975,0.2622127777777766,0.018550591576537438,0.283,0.228,0.054999999999999966,1.4558172222222237,0.054892477556437135,1.526,1.361,0.16500000000000004,1.0267149999999967,0.054779884259136935,1.089,0.94,0.14900000000000002,1.189752222222224,0.06717685816439693,1.2695,1.0875,0.18200000000000016,0.7156933333333348,0.03816371691658031,0.7605,0.658,0.10249999999999992,0.6497788888888898,0.003933262554290973,0.659,0.643,0.016000000000000014,1.097095555555558,0.015596359340928186,1.1135,1.074,0.03949999999999987,1.3714788888888876,0.012541336048306213,1.387,1.3525,0.034499999999999975,3.8272250000000105,0.03457156325813321,3.89,3.786,0.10400000000000009
ethyl acetate,200ppb,0.3604283333333339,0.008390048834449316,0.3735,0.3415,0.03199999999999997,0.30327111111111327,0.011617962571853482,0.3295,0.2745,0.05499999999999999,1.488590000000003,0.03988600018942861,1.538,1.415,0.123,1.0406216666666657,0.04673670847892955,1.101,0.9595,0.14149999999999996,1.1975661111111109,0.05672694163357297,1.2635,1.0915,0.17200000000000015,0.6449211111111075,0.0549019418690055,0.714,0.5515,0.16249999999999998,0.6630361111111124,0.004613455729215597,0.6725,0.654,0.01849999999999996,1.1081116666666686,0.009819681342419763,1.122,1.0865,0.03550000000000009,1.3824049999999906,0.007563812053308689,1.393,1.365,0.028000000000000025,3.8396349999999964,0.03978073720757035,3.8995,3.792,0.10750000000000037
ethyl acetate,200ppb,0.35916222222222316,0.008037468890940709,0.372,0.339,0.032999999999999974,0.29751444444444697,0.01198273351406661,0.3295,0.2685,0.061,1.4809850000000009,0.035537437966491274,1.525,1.4075,0.11749999999999994,1.033723888888886,0.0429985353289165,1.089,0.956,0.133,1.200821666666667,0.055234893636179026,1.2685,1.101,0.16749999999999998,0.6378849999999968,0.05175074714973254,0.7005,0.548,0.15249999999999997,0.6580394444444457,0.005806591055977544,0.67,0.648,0.02200000000000002,1.103741111111117,0.008888268103322656,1.1155,1.084,0.03149999999999986,1.378537222222215,0.006775569107344007,1.3905,1.3625,0.028000000000000025,3.833560555555553,0.03878688853096594,3.923,3.786,0.137
ethyl acetate,50ppb,0.3669816666666682,0.006509817159064026,0.377,0.344,0.03300000000000003,0.25924444444444417,0.013286071328952879,0.2915,0.238,0.05349999999999999,1.445523888888891,0.009688695382241947,1.4745,1.426,0.04849999999999999,1.0147472222222222,0.007869649367846059,1.035,0.991,0.04399999999999993,1.1876705555555587,0.010728625764862398,1.2135,1.156,0.05750000000000011,0.7340177777777759,0.02241928028271784,0.764,0.692,0.07200000000000006,0.6696927777777795,0.006925540737456759,0.687,0.659,0.028000000000000025,1.110832777777781,0.005502280643874059,1.1255,1.1,0.025499999999999856,1.386641666666662,0.00591036636390296,1.4015,1.376,0.025500000000000078,3.8837099999999976,0.017349425542843383,3.9215,3.8595,0.06199999999999983
ethyl acetate,50ppb,0.3656072222222241,0.007630014056748081,0.3785,0.349,0.029500000000000026,0.27487388888888664,0.019481699001566842,0.3235,0.245,0.07850000000000001,1.475382777777776,0.01833935910232282,1.527,1.438,0.08899999999999997,1.0243288888888902,0.008628096795990858,1.05,1.001,0.049000000000000155,1.1918983333333366,0.011640062404376443,1.223,1.161,0.062000000000000055,0.6918783333333361,0.03047073144839162,0.736,0.6345,0.10150000000000003,0.6909211111111062,0.009595537092772097,0.7105,0.675,0.035499999999999976,1.117212777777783,0.007310646958417369,1.139,1.105,0.03400000000000003,1.392447222222218,0.0070510632023795036,1.41,1.3805,0.02949999999999986,3.867286666666674,0.012771584779414626,3.8935,3.8495,0.04400000000000004
ethyl acetate,50ppb,0.3663533333333351,0.007595074427255848,0.377,0.35,0.027000000000000024,0.28465777777777496,0.022890308370224197,0.339,0.2515,0.08750000000000002,1.4812683333333356,0.016669714637962792,1.5335,1.444,0.08950000000000014,1.0176133333333315,0.009768625514597491,1.045,0.995,0.04999999999999993,1.1835077777777792,0.01433619915364038,1.2195,1.1415,0.07800000000000007,0.6763061111111113,0.03917772774859729,0.7335,0.604,0.12950000000000006,0.6971311111111086,0.006744053256090747,0.709,0.6845,0.024499999999999966,1.1187772222222274,0.007571663772510727,1.14,1.107,0.03299999999999992,1.3938705555555504,0.0070365450583382665,1.4135,1.383,0.03049999999999997,3.86744777777778,0.008911636933779613,3.8925,3.8545,0.038000000000000256
ethyl acetate,50ppb,0.3638427777777793,0.007730351656192323,0.376,0.3475,0.028500000000000025,0.27545333333333166,0.021683212656594814,0.327,0.244,0.08300000000000002,1.4721188888888863,0.019587262836652266,1.5295,1.4345,0.09499999999999997,1.0033099999999955,0.009349985739739572,1.0305,0.9825,0.04799999999999993,1.1639122222222211,0.010263612400425748,1.1925,1.1355,0.05699999999999994,0.6709883333333295,0.03266106461318531,0.7175,0.608,0.10950000000000004,0.6826061111111099,0.009476791322247819,0.6995,0.6675,0.03200000000000003,1.1111583333333377,0.007397423537962434,1.133,1.0985,0.034499999999999975,1.3870149999999937,0.00709425021486494,1.4065,1.376,0.030500000000000194,3.8669561111111124,0.013810725155508189,3.897,3.8485,0.048499999999999766
ethyl acetate,50ppb,0.35195055555555504,0.007922404918416979,0.3635,0.3355,0.02799999999999997,0.21712055555555865,0.003113977399871998,0.222,0.2085,0.013500000000000012,1.353012222222225,0.011473780039510158,1.3745,1.3235,0.051000000000000156,0.9247850000000012,0.015844247028145207,0.9535,0.8925,0.061000000000000054,1.0675000000000012,0.02203845124624986,1.107,1.0195,0.08749999999999991,0.6557166666666635,0.02838948846942387,0.6995,0.6105,0.08899999999999997,0.6542688888888893,0.004150023947573343,0.6665,0.648,0.01849999999999996,1.0715461111111144,0.005044946469145452,1.0805,1.063,0.01750000000000007,1.3483416666666637,0.004351779648731222,1.3575,1.3405,0.016999999999999904,3.882019999999997,0.01368884947685529,3.9155,3.863,0.05250000000000021
isopropanol,100ppb,0.3499894444444437,0.008300110422439626,0.3625,0.3295,0.032999999999999974,0.29386777777778134,0.005831596461000271,0.305,0.278,0.02699999999999997,1.3620622222222207,0.016285525801068974,1.3905,1.3245,0.06600000000000006,0.961887222222222,0.024934933171836468,0.996,0.913,0.08299999999999996,1.1035888888888907,0.026036073028885033,1.1425,1.051,0.09150000000000014,0.5965777777777753,0.03314685430953108,0.6275,0.527,0.10049999999999992,0.6551916666666683,0.004963442745603995,0.664,0.642,0.02200000000000002,1.0771494444444376,0.009688891102828476,1.089,1.061,0.028000000000000025,1.3539383333333435,0.007624472841522311,1.365,1.3405,0.024499999999999966,3.9098700000000055,0.0219640815373141,3.951,3.8775,0.07350000000000012
isopropanol,100ppb,0.34934333333333306,0.009098956594638241,0.3635,0.332,0.03149999999999997,0.2842811111111089,0.015131346377962443,0.326,0.2575,0.0685,1.3721444444444437,0.01013611377546326,1.4015,1.344,0.057499999999999885,0.9696194444444426,0.019258819328130724,1.0035,0.9275,0.07600000000000007,1.1034544444444472,0.017127224339636777,1.1365,1.0485,0.08800000000000008,0.585971111111111,0.034455667956389754,0.6235,0.52,0.10350000000000004,0.653115555555561,0.005743932278908881,0.664,0.641,0.02300000000000002,1.0790633333333284,0.0058955152446584225,1.09,1.0655,0.02450000000000019,1.3562111111111024,0.00491102941108511,1.365,1.3465,0.01849999999999996,3.8993838888889,0.022171756718574548,3.951,3.862,0.08899999999999997
isopropanol,100ppb,0.34288055555555413,0.008939855189121874,0.3565,0.326,0.03049999999999997,0.2676488888888874,0.017275160359084874,0.3135,0.239,0.07450000000000001,1.3314477777777785,0.013372797661071169,1.382,1.304,0.07799999999999985,0.9228644444444445,0.019808667076762695,0.951,0.869,0.08199999999999996,1.0647377777777778,0.029791089561879865,1.1095,1.0085,0.10099999999999998,0.5057666666666687,0.050981636127356934,0.5675,0.4065,0.16100000000000003,0.6484494444444404,0.00779351223933674,0.664,0.632,0.03200000000000003,1.0629383333333315,0.006877324051628769,1.074,1.0475,0.026499999999999968,1.3409477777777725,0.005224945034857672,1.3515,1.328,0.023499999999999854,3.892422777777777,0.030757959819922236,3.946,3.8485,0.09750000000000014
isopropanol,100ppb,0.3384199999999979,0.009268899011688952,0.3525,0.3195,0.032999999999999974,0.2667355555555541,0.017116936454291284,0.3135,0.239,0.07450000000000001,1.3100833333333348,0.010343368782837509,1.343,1.283,0.06000000000000005,0.9060005555555546,0.021821631717231095,0.9365,0.863,0.07350000000000001,1.042783888888887,0.024484353652188456,1.079,0.98,0.09899999999999998,0.471641111111109,0.05953687073186845,0.5445,0.35,0.1945,0.6535577777777798,0.008809212069416383,0.6715,0.637,0.034499999999999975,1.0544816666666643,0.007341166082063844,1.0655,1.039,0.026499999999999968,1.3321688888889065,0.0053800897234245635,1.3415,1.3195,0.02200000000000002,3.9016822222222136,0.030339122443097808,3.941,3.8605,0.0804999999999998
isopropanol,100ppb,0.3443994444444451,0.00946764371262118,0.3585,0.326,0.03249999999999997,0.306276111111114,0.009445671341877506,0.332,0.289,0.04300000000000004,1.3467722222222236,0.010082620115578157,1.372,1.317,0.05500000000000016,0.9458877777777818,0.020418120099437647,0.9755,0.9035,0.07200000000000006,1.0970850000000028,0.023274610570796307,1.1355,1.0485,0.08699999999999997,0.48688833333332954,0.047086604930583954,0.5445,0.3915,0.15299999999999997,0.657388888888889,0.002205394620492848,0.664,0.6505,0.013500000000000068,1.075148888888882,0.007875598664291345,1.0865,1.061,0.025500000000000078,1.351955000000003,0.005931266259783372,1.361,1.3405,0.020499999999999963,3.9072388888889082,0.023767102354325664,3.941,3.88,0.06099999999999994
isopropanol,200ppb,0.3455372222222218,0.009905862633116446,0.361,0.3235,0.03749999999999998,0.2974822222222246,0.013015320696759867,0.3295,0.2695,0.06,1.370659999999991,0.026923532870376108,1.409,1.306,0.10299999999999998,0.9703177777777756,0.04996935856163987,1.0265,0.89,0.13649999999999995,1.1268027777777807,0.05846038775725307,1.1965,1.0305,0.16599999999999993,0.513670000000002,0.06658667275730855,0.5905,0.3915,0.199,0.6582038888888937,0.008218295064393368,0.675,0.6445,0.030500000000000083,1.0819572222222247,0.01802604914670725,1.1025,1.05,0.05249999999999999,1.355308888888889,0.0136845869863746,1.372,1.3305,0.04150000000000009,3.870418333333335,0.04867954450051665,3.9375,3.8105,0.12699999999999978
isopropanol,200ppb,0.36126944444444636,0.009782944894175194,0.376,0.3405,0.035499999999999976,0.3048044444444468,0.012859759900221987,0.338,0.2795,0.058499999999999996,1.366589444444433,0.027862381044503958,1.399,1.311,0.08800000000000008,0.9621811111111057,0.040732371495584604,1.0045,0.8885,0.11599999999999999,1.0457199999999964,0.0391094822261813,1.0865,0.9715,0.11499999999999999,0.6214133333333326,0.04341790132601471,0.6715,0.553,0.11849999999999994,0.6747222222222257,0.01600763899433141,0.7065,0.6505,0.05600000000000005,1.0837927777777792,0.015951910476162647,1.1025,1.056,0.046499999999999986,1.3652294444444513,0.011952283357967093,1.3805,1.343,0.03750000000000009,3.9245738888888946,0.04178052226136135,3.98,3.874,0.10599999999999987
isopropanol,200ppb,0.3450877777777769,0.009860531062752417,0.36,0.3245,0.035499999999999976,0.30587944444444654,0.012542557320411327,0.3365,0.277,0.0595,1.362539999999992,0.02942415032285923,1.404,1.2965,0.10749999999999993,0.9793500000000004,0.04902630529737181,1.0375,0.8935,0.14400000000000013,1.111193333333332,0.05592057224313791,1.177,1.018,0.15900000000000003,0.557337777777774,0.06008219661944196,0.63,0.449,0.181,0.6243188888888822,0.00230686870234878,0.6335,0.62,0.013499999999999956,1.0875627777777774,0.01787340367559065,1.1085,1.057,0.0515000000000001,1.362790555555557,0.013144296174142575,1.3795,1.338,0.04149999999999987,3.8857222222222254,0.0492735285653864,3.956,3.8265,0.12950000000000017
isopropanol,200ppb,0.3490072222222222,0.00998213421043122,0.365,0.328,0.03699999999999998,0.31111666666666776,0.012431467688446511,0.3415,0.2855,0.05600000000000005,1.3803483333333357,0.027047171704675865,1.416,1.321,0.09499999999999997,0.9917461111111149,0.05074015215223644,1.051,0.902,0.1489999999999999,1.1493755555555565,0.06706138615910248,1.227,1.035,0.19200000000000017,0.5607694444444407,0.05959621454908238,0.6345,0.4565,0.17799999999999994,0.6365788888888895,0.004595093867846549,0.647,0.63,0.017000000000000015,1.0986705555555598,0.017736295796480374,1.1195,1.068,0.05149999999999988,1.3729633333333275,0.013334720344524138,1.389,1.3475,0.04150000000000009,3.868146111111101,0.05210478263811729,3.951,3.8055,0.14550000000000018
isopropanol,200ppb,0.3453227777777776,0.01024437423150196,0.361,0.3235,0.03749999999999998,0.31400388888888897,0.012526870514080614,0.344,0.284,0.06,1.3822255555555578,0.030016573426140964,1.422,1.3185,0.10349999999999993,0.999687222222224,0.052448251777406016,1.061,0.9155,0.14549999999999996,1.1584749999999984,0.06575873146502206,1.2355,1.05,0.1855,0.5949100000000024,0.06118726456089072,0.6675,0.4795,0.188,0.630020555555548,0.0048227320199034866,0.6395,0.621,0.01849999999999996,1.0927677777777818,0.018631975667758607,1.1155,1.062,0.05349999999999988,1.3651488888888865,0.01432218748379549,1.382,1.3405,0.04149999999999987,3.8625161111111006,0.05041425081141769,3.93,3.8005,0.12950000000000017
isopropanol,50ppb,0.35501222222222195,0.007799669904379528,0.3685,0.3355,0.032999999999999974,0.2817822222222202,0.022440596039706325,0.3345,0.2475,0.08700000000000002,1.4299872222222287,0.011785518564726162,1.465,1.4025,0.0625,0.9814711111111082,0.011994176776386532,1.006,0.947,0.05900000000000005,1.0490283333333348,0.00885356346964945,1.0705,1.018,0.05249999999999999,0.6474900000000006,0.024634255959266695,0.6845,0.6105,0.07399999999999995,0.6383133333333377,0.005267472512189016,0.654,0.632,0.02200000000000002,1.09263444444445,0.0039541444112085235,1.107,1.085,0.02200000000000002,1.3673822222222234,0.004173596311676458,1.3805,1.3585,0.02200000000000002,3.8488233333333266,0.012470249485163579,3.879,3.83,0.04899999999999993
isopropanol,50ppb,0.3575605555555548,0.007700826053975007,0.3675,0.3415,0.025999999999999968,0.28327944444444186,0.02188974822763243,0.3365,0.25,0.08650000000000002,1.451417222222224,0.018920846324022737,1.499,1.399,0.10000000000000009,1.0153583333333327,0.013258694736327235,1.0425,0.98,0.0625,1.0881588888888891,0.009090579916038176,1.1135,1.062,0.05149999999999988,0.6373500000000043,0.026847610073648356,0.67,0.5885,0.08150000000000002,0.6566905555555597,0.002213988287187284,0.6615,0.652,0.009499999999999953,1.096857777777782,0.005545848853527551,1.1145,1.085,0.02950000000000008,1.3715677777777822,0.004579163625180105,1.3845,1.3635,0.02100000000000013,3.8464861111111026,0.009871343282951792,3.863,3.829,0.03399999999999981
isopropanol,50ppb,0.3562016666666663,0.007617862597576548,0.3685,0.3415,0.02699999999999997,0.2749838888888868,0.019797531170125695,0.3235,0.245,0.07850000000000001,1.3971527777777748,0.018392970971891357,1.4525,1.361,0.09149999999999991,0.973587777777778,0.008701217383252585,0.996,0.945,0.051000000000000045,1.1303894444444436,0.015998411369821237,1.1645,1.078,0.08650000000000002,0.6258183333333368,0.02613095328235168,0.664,0.5785,0.08550000000000002,0.6524855555555565,0.006214169491503766,0.665,0.642,0.02300000000000002,1.0858227777777743,0.0038073734101018815,1.0975,1.078,0.01949999999999985,1.365368888888889,0.0038310904871834634,1.377,1.3585,0.01849999999999996,3.8646105555555614,0.018323080457967083,3.8925,3.84,0.05250000000000021
